date,baseline_value,selection1_value,selection2_value,adx,regime
2023-01-30 09:00:00,961214.6986507867,1498270.1946064045,1008539.3391262942,59.92546433247951,bull
2023-01-31 09:00:00,971984.6129493979,1512728.1279442534,1019839.501581586,59.65154270566389,bull
2023-02-01 09:00:00,1026928.687928085,1586971.741252653,1077488.7043514685,59.697003527946606,bull
2023-02-02 09:00:00,1035737.2519804451,1604291.0926029107,1086730.9510425443,60.017883369165,bull
2023-02-03 09:00:00,1061466.5276403036,1641946.6449561275,1113726.9871067198,59.787539325346195,bull
2023-02-04 09:00:00,1096237.837276438,1634976.316572063,1150210.234491728,59.573648427514875,bull
2023-02-05 09:00:00,1070159.3550493373,1595655.213097713,1122847.7989529718,58.244964784531184,bull
2023-02-06 09:00:00,1052773.70023127,1588318.3786714778,1104606.1752604677,56.65335040026073,bull
2023-02-07 09:00:00,1069650.8246459088,1638009.2594717424,1122314.2314599662,55.29298037392111,bull
2023-02-08 09:00:00,1069650.8246459088,1630136.9787635289,1122314.2314599662,53.861025571094615,bull
2023-02-09 09:00:00,1069650.8246459088,1571491.1291922724,1122314.2314599662,50.96649845006459,bull
2023-02-10 09:00:00,1069650.8246459088,1567634.2399862348,1122314.2314599662,47.91193009637782,bull
2023-02-11 09:00:00,1069650.8246459088,1579712.2468366444,1122314.2314599662,45.117639103421546,bull
2023-02-12 09:00:00,1069650.8246459088,1563749.2289789296,1122314.2314599662,42.690893759379904,bull
2023-02-13 09:00:00,1069650.8246459088,1538274.5683562555,1122314.2314599662,40.003859044259855,bull
2023-02-14 09:00:00,1069650.8246459088,1584344.0033134944,1122314.2314599662,38.234906263532956,bull
2023-02-15 09:00:00,1069142.740504202,1651008.321494918,1121781.1322000225,38.91955471106401,bull
2023-02-16 09:00:00,1048157.9890274759,1715400.8770806526,1099763.2131900724,40.10161408876601,bull
2023-02-17 09:00:00,1098669.085528507,1894780.1390694845,1152761.183315997,41.00072017377274,bull
2023-02-18 09:00:00,1097068.480574166,1848785.4565082456,1151081.7738509537,41.83560439556412,bull
2023-02-19 09:00:00,1086255.324256694,1842429.6201157854,1139736.2403904267,42.803639174631776,bull
2023-02-20 09:00:00,1095505.0755392732,1875043.9723605246,1149441.3958137776,42.985832503556125,bull
2023-02-21 09:00:00,1080086.2702324747,1872028.252788769,1133263.4579024417,43.43938214671341,bull
2023-02-22 09:00:00,1077896.523358541,1857706.9553216714,1130965.9005844037,42.83922491855288,bull
2023-02-23 09:00:00,1065745.3964471377,1834058.7390296634,1118216.5226128977,42.39593422414215,bull
2023-02-24 09:00:00,1031469.1041365553,1784838.9782750471,1082252.664337387,41.337094000274206,bull
2023-02-25 09:00:00,1021485.7180266769,1779849.2825494842,1071777.754160054,39.936294164633246,bull
2023-02-26 09:00:00,1030490.3407924497,1784383.9483053512,1081225.7123592172,39.00351958335131,bull
2023-02-27 09:00:00,1017974.3515553862,1762642.6125112243,1068093.50835591,38.385307683981274,bull
2023-02-28 09:00:00,1007298.5306288293,1693982.3937980542,1056892.071884939,37.81125377742357,bull
2023-03-01 09:00:00,1026870.8689941837,1728312.5031546392,1077428.0387483859,37.54417944651927,bull
2023-03-02 09:00:00,1021977.7844028451,1710096.526761349,1072294.0470325241,37.286239837607695,bull
2023-03-03 09:00:00,977012.2131778381,1639180.4320103219,1025114.631704856,34.90243799039826,bull
2023-03-04 09:00:00,980575.1244540444,1645941.9028614853,1028852.9600813513,32.68890770370433,bull
2023-03-05 09:00:00,980575.1244540444,1653489.5912534816,1028852.9600813513,30.886199584776254,bull
